temperature,time_s,soc
0C,467.0,0.23252137985297502
0C,467.5,0.23256209281593798
0C,468.0,0.23260277043400668
0C,468.5,0.23264335968983968
0C,469.0,0.2326839332083582
0C,469.5,0.23272450672687672
0C,470.0,0.23276508024539524
0C,470.5,0.23280565376391377
0C,471.0,0.2328462272824323
0C,471.5,0.2328868008009508
0C,472.0,0.23292736694389335
0C,472.5,0.23296791464789596
0C,473.0,0.2330084529812293
0C,473.5,0.23304899131456264
0C,474.0,0.23308952964789598
0C,474.5,0.23313006798122932
0C,475.0,0.23317060631456266
0C,475.5,0.233211144647896
0C,476.0,0.2332517121675391
0C,476.5,0.23329235265295659
0C,477.0,0.23333305728258621
0C,477.5,0.23337376191221584
0C,478.0,0.23341446654184547
0C,478.5,0.2334551711714751
0C,479.0,0.23349587580110473
0C,479.5,0.23353658043073436
0C,480.0,0.23357725180470293
0C,480.5,0.23361784003951885
0C,481.0,0.2336583451351821
0C,481.5,0.23369883291295987
0C,482.0,0.23373932069073763
0C,482.5,0.2337798084685154
0C,483.0,0.23382029624629316
0C,483.5,0.23386078402407093
0C,484.0,0.23390130155047284
0C,484.5,0.2339418934484351
0C,485.0,0.23398255971795773
0C,485.5,0.23402326601425402
0C,486.0,0.23406397231055032
0C,486.5,0.2341046786068466
0C,487.0,0.2341453849031429
0C,487.5,0.2341860911994392
0C,488.0,0.23422677073680878
0C,488.5,0.23426738337686154
0C,489.0,0.2343079291195975
0C,489.5,0.23434841004552343
0C,490.0,0.23438889097144935
0C,490.5,0.23442937189737528
0C,491.0,0.2344698528233012
0C,491.5,0.23451033374922714
0C,492.0,0.23455082551208595
0C,492.5,0.23459134436727694
0C,493.0,0.2346318903148001
0C,493.5,0.23467246335465547
0C,494.0,0.2347130490953962
0C,494.5,0.23475363483613693
0C,495.0,0.23479422057687765
0C,495.5,0.23483480631761838
0C,496.0,0.2348754011264442
0C,496.5,0.2349160186054827
0C,497.0,0.2349566587547339
0C,497.5,0.23499732157419778
0C,498.0,0.2350380065741978
0C,498.5,0.2350786915741978
0C,499.0,0.23511937657419782
0C,499.5,0.23516006157419783
0C,500.0,0.23520074657419784
0C,500.5,0.23524143157419786
0C,501.0,0.23528211657419787
0C,501.5,0.23532280157419788
0C,502.0,0.23536339612504178
0C,502.5,0.23540386427318993
0C,503.0,0.23544433242133808
0C,503.5,0.23548480056948623
0C,504.0,0.23552526871763438
0C,504.5,0.23556573686578253
0C,505.0,0.23560620501393068
0C,505.5,0.23564667316207882
0C,506.0,0.2356871612622232
0C,506.5,0.23572769924235815
0C,507.0,0.23576824813124703
0C,507.5,0.2358087970201359
0C,508.0,0.2358493459090248
0C,508.5,0.23588989479791367
0C,509.0,0.23593044368680255
0C,509.5,0.23597099257569143
0C,510.0,0.23601154122058451
0C,510.5,0.23605208925548812
0C,511.0,0.23609263668040223
0C,511.5,0.23613318408780964
0C,512.0,0.23617373149521706
0C,512.5,0.23621427890262447
0C,513.0,0.2362548263100319
0C,513.5,0.2362953737174393
0C,514.0,0.2363359165961409
0C,514.5,0.23637644815307793
0C,515.0,0.23641696838825044
0C,515.5,0.23645747912899118
0C,516.0,0.23649798986973192
0C,516.5,0.23653850061047266
0C,517.0,0.2365790113512134
0C,517.5,0.23661952209195414
0C,518.0,0.23666003372697866
0C,518.5,0.23670054759771267
0C,519.0,0.23674106370415618
0C,519.5,0.23678158204630917
0C,520.0,0.23682210186112398
0C,520.5,0.2368626216759388
0C,521.0,0.23690314149075362
0C,521.5,0.23694366130556843
0C,522.0,0.23698418112038325
0C,522.5,0.23702470093519806
0C,523.0,0.23706522075001288
0C,523.5,0.2371057405648277
0C,524.0,0.2371462818266378
0C,524.5,0.23718685738219336
0C,525.0,0.23722743293774892
0C,525.5,0.23726800849330448
0C,526.0,0.23730858404886004
0C,526.5,0.2373491596044156
0C,527.0,0.23738973515997117
0C,527.5,0.23743031071552673
0C,528.0,0.23747103867848968
0C,528.5,0.23751176664145263
0C,529.0,0.23755249460441558
0C,529.5,0.23759322256737853
0C,530.0,0.23763395053034148
0C,530.5,0.23767467849330443
0C,531.0,0.23771540645626738
0C,531.5,0.23775613441923032
0C,532.0,0.23779662386367478
0C,532.5,0.23783711330811924
0C,533.0,0.2378776027525637
0C,533.5,0.23791809219700816
0C,534.0,0.23795858164145262
0C,534.5,0.23799907108589707
0C,535.0,0.23803956053034153
0C,535.5,0.238080049974786
0C,536.0,0.23812080034515637
0C,536.5,0.23816155071552675
0C,537.0,0.23820230108589713
0C,537.5,0.2382430514562675
0C,538.0,0.2382838018266379
0C,538.5,0.23832455219700827
0C,539.0,0.23836530256737865
0C,539.5,0.23840605293774902
0C,540.0,0.2384468033081194
0C,540.5,0.23848755367848978
0C,541.0,0.23852830404886016
0C,541.5,0.23856905441923054
0C,542.0,0.23860955423404537
0C,542.5,0.2386500540488602
0C,543.0,0.23869055386367502
0C,543.5,0.23873105367848985
0C,544.0,0.23877155349330467
0C,544.5,0.2388120533081195
0C,545.0,0.23885255312293432
0C,545.5,0.23889305293774915
0C,546.0,0.23893366886367506
0C,546.5,0.23897428478960098
0C,547.0,0.2390149007155269
0C,547.5,0.2390555166414528
0C,548.0,0.23909613256737872
0C,548.5,0.23913674849330463
0C,549.0,0.23917736441923054
0C,549.5,0.23921798034515646
0C,550.0,0.23925850682663793
0C,550.5,0.2392990333081194
0C,551.0,0.2393395597896009
0C,551.5,0.23938008627108237
0C,552.0,0.23942061275256385
0C,552.5,0.23946113923404533
0C,553.0,0.2395016657155268
0C,553.5,0.23954219219700829
0C,554.0,0.23958271867848976
0C,554.5,0.23962324515997124
0C,555.0,0.23966377164145272
0C,555.5,0.2397042981229342
0C,556.0,0.23974482497478605
0C,556.5,0.2397853518266379
0C,557.0,0.23982587867848976
0C,557.5,0.2398664055303416
0C,558.0,0.23990693238219346
0C,558.5,0.2399474592340453
0C,559.0,0.23998798608589716
0C,559.5,0.24002851293774902
0C,560.0,0.2400690496044157
0C,560.5,0.24010958627108236
0C,561.0,0.24015012293774904
0C,561.5,0.2401906596044157
0C,562.0,0.2402311962710824
0C,562.5,0.24027173293774906
0C,563.0,0.24031226960441573
0C,563.5,0.2403528062710824
0C,564.0,0.24039346941923057
0C,564.5,0.24043413256737872
0C,565.0,0.24047479571552688
0C,565.5,0.24051545886367504
0C,566.0,0.2405561220118232
0C,566.5,0.24059678515997135
0C,567.0,0.2406374483081195
0C,567.5,0.24067811145626766
0C,568.0,0.24071877460441582
0C,568.5,0.24075943775256398
0C,569.0,0.24080010090071213
0C,569.5,0.2408407640488603
0C,570.0,0.24088142238219362
0C,570.5,0.24092208071552695
0C,571.0,0.24096273904886029
0C,571.5,0.24100339738219362
0C,572.0,0.24104405571552695
0C,572.5,0.24108471404886028
0C,573.0,0.24112537238219361
0C,573.5,0.24116603071552695
0C,574.0,0.24120660423404547
0C,574.5,0.241247177752564
0C,575.0,0.2412877512710825
0C,575.5,0.24132832478960103
0C,576.0,0.24136889830811956
0C,576.5,0.24140947182663808
0C,577.0,0.2414500453451566
0C,577.5,0.24149061886367512
0C,578.0,0.24153122090071216
0C,578.5,0.2415718229377492
0C,579.0,0.24161242497478624
0C,579.5,0.24165302701182328
0C,580.0,0.24169362904886033
0C,580.5,0.24173423108589737
0C,581.0,0.2417748331229344
0C,581.5,0.24181543515997145
0C,582.0,0.2418560371970085
0C,582.5,0.24189663923404553
0C,583.0,0.24193724127108257
0C,583.5,0.2419778433081196
0C,584.0,0.24201821923404554
0C,584.5,0.24205859515997147
0C,585.0,0.2420989710858974
0C,585.5,0.24213934701182332
0C,586.0,0.24217972293774925
0C,586.5,0.24222009886367518
0C,587.0,0.2422604747896011
0C,587.5,0.24230085071552704
0C,588.0,0.24234138015997148
0C,588.5,0.2423819096044159
0C,589.0,0.24242243904886035
0C,589.5,0.2424629684933048
0C,590.0,0.24250349793774922
0C,590.5,0.24254402738219366
0C,591.0,0.2425845568266381
0C,591.5,0.24262508627108254
0C,592.0,0.24266566478960105
0C,592.5,0.24270624330811957
0C,593.0,0.2427468218266381
0C,593.5,0.2427874003451566
0C,594.0,0.24282797886367513
0C,594.5,0.24286855738219365
0C,595.0,0.24290913590071217
0C,595.5,0.2429497144192307
0C,596.0,0.2429902929377492
0C,596.5,0.24303087145626773
0C,597.0,0.24307144997478625
0C,597.5,0.24311202849330477
0C,598.0,0.24315242275256402
0C,598.5,0.24319281701182327
0C,599.0,0.24323321127108252
0C,599.5,0.24327360553034177
0C,600.0,0.24331399978960103
0C,600.5,0.24335439404886028
0C,601.0,0.24339478830811953
0C,601.5,0.24343518256737878
0C,602.0,0.2434754936784899
0C,602.5,0.243515804789601
0C,603.0,0.2435561159007121
0C,603.5,0.2435964270118232
0C,604.0,0.24363673812293432
0C,604.5,0.24367704923404543
0C,605.0,0.24371736034515654
0C,605.5,0.24375767145626764
0C,606.0,0.24379798256737875
0C,606.5,0.24383829367848986
0C,607.0,0.24387860478960097
0C,607.5,0.24391891590071207
0C,608.0,0.243959441826638
0C,608.5,0.24399996775256394
0C,609.0,0.24404049367848987
0C,609.5,0.2440810196044158
0C,610.0,0.24412154553034174
0C,610.5,0.24416207145626767
0C,611.0,0.2442025973821936
0C,611.5,0.24424312330811954
0C,612.0,0.24428350015997138
0C,612.5,0.24432387701182323
0C,613.0,0.24436425386367508
0C,613.5,0.24440463071552693
0C,614.0,0.24444500756737877
0C,614.5,0.24448538441923062
0C,615.0,0.24452576127108247
0C,615.5,0.24456613812293432
0C,616.0,0.24460636293774912
0C,616.5,0.24464658775256393
0C,617.0,0.24468681256737873
0C,617.5,0.24472703738219354
0C,618.0,0.24476726219700834
0C,618.5,0.24480748701182314
0C,619.0,0.24484771182663795
0C,619.5,0.24488793664145275
0C,620.0,0.24492816145626756
0C,620.5,0.24496838627108236
0C,621.0,0.24500861108589717
0C,621.5,0.24504883590071197
0C,622.0,0.24508909590071196
0C,622.5,0.24512935590071194
0C,623.0,0.24516961590071193
0C,623.5,0.24520987590071192
0C,624.0,0.2452501359007119
0C,624.5,0.2452903959007119
0C,625.0,0.24533065590071187
0C,625.5,0.24537091590071186
0C,626.0,0.24541110201182298
0C,626.5,0.2454512881229341
0C,627.0,0.24549147423404521
0C,627.5,0.24553166034515633
0C,628.0,0.24557184645626745
0C,628.5,0.24561203256737857
0C,629.0,0.2456522186784897
0C,629.5,0.2456924047896008
0C,630.0,0.24573259090071192
0C,630.5,0.24577277701182304
0C,631.0,0.24581296312293416
0C,631.5,0.24585314923404528
0C,632.0,0.24589338238219344
0C,632.5,0.2459336155303416
0C,633.0,0.24597384867848976
0C,633.5,0.24601408182663792
0C,634.0,0.24605431497478608
0C,634.5,0.24609454812293424
0C,635.0,0.2461347812710824
0C,635.5,0.24617501441923056
0C,636.0,0.24621544608589724
0C,636.5,0.2462558777525639
0C,637.0,0.24629630941923059
0C,637.5,0.24633674108589726
0C,638.0,0.24637717275256393
0C,638.5,0.2464176044192306
0C,639.0,0.24645803608589728
0C,639.5,0.24649846775256395
0C,640.0,0.24653889941923063
0C,640.5,0.2465793310858973
0C,641.0,0.24661976275256398
0C,641.5,0.24666019441923065
0C,642.0,0.2467004151599714
0C,642.5,0.24674063590071216
0C,643.0,0.2467808566414529
0C,643.5,0.24682107738219367
0C,644.0,0.24686129812293442
0C,644.5,0.24690151886367517
0C,645.0,0.24694173960441593
0C,645.5,0.24698196034515668
0C,646.0,0.24702211923404557
0C,646.5,0.24706227812293446
0C,647.0,0.24710243701182336
0C,647.5,0.24714259590071225
0C,648.0,0.24718275478960114
0C,648.5,0.24722291367849003
0C,649.0,0.24726307256737892
0C,649.5,0.2473032314562678
0C,650.0,0.2473433903451567
0C,650.5,0.2473835492340456
0C,651.0,0.2474237081229345
0C,651.5,0.24746386701182338
0C,652.0,0.24750398978960117
0C,652.5,0.24754411256737896
0C,653.0,0.24758423534515675
0C,653.5,0.24762435812293454
0C,654.0,0.24766448090071233
0C,654.5,0.24770460367849012
0C,655.0,0.2477447264562679
0C,655.5,0.2477848492340457
0C,656.0,0.24782497867849015
0C,656.5,0.2478651081229346
0C,657.0,0.24790523756737906
0C,657.5,0.24794536701182351
0C,658.0,0.24798549645626797
0C,658.5,0.24802562590071242
0C,659.0,0.24806575534515687
0C,659.5,0.24810588478960133
0C,660.0,0.24814582312293465
0C,660.5,0.24818576145626797
0C,661.0,0.2482256997896013
0C,661.5,0.24826563812293462
0C,662.0,0.24830557645626794
0C,662.5,0.24834551478960126
0C,663.0,0.24838545312293459
0C,663.5,0.2484253914562679
0C,664.0,0.24846532978960123
0C,664.5,0.24850526812293455
0C,665.0,0.24854520645626788
0C,665.5,0.2485851447896012
0C,666.0,0.2486254270118234
0C,666.5,0.24866570923404563
0C,667.0,0.24870599145626784
0C,667.5,0.24874627367849006
0C,668.0,0.24878655590071228
0C,668.5,0.2488268381229345
0C,669.0,0.2488671203451567
0C,669.5,0.24890740256737892
0C,670.0,0.24894726941923076
0C,670.5,0.2489871362710826
0C,671.0,0.24902700312293444
0C,671.5,0.24906686997478628
0C,672.0,0.24910673682663811
0C,672.5,0.24914660367848995
0C,673.0,0.2491864705303418
0C,673.5,0.24922633738219363
0C,674.0,0.24926620423404547
0C,674.5,0.2493060710858973
0C,675.0,0.24934593793774915
0C,675.5,0.24938580478960098
0C,676.0,0.24942567386367506
0C,676.5,0.24946554293774914
0C,677.0,0.24950541201182322
0C,677.5,0.2495452810858973
0C,678.0,0.24958515015997138
0C,678.5,0.24962501923404545
0C,679.0,0.24966488830811953
0C,679.5,0.2497047573821936
0C,680.0,0.2497445599747862
0C,680.5,0.2497843625673788
0C,681.0,0.24982416515997138
0C,681.5,0.24986396775256398
0C,682.0,0.24990377034515657
0C,682.5,0.24994357293774916
0C,683.0,0.24998337553034175
0C,683.5,0.25002317812293434
0C,684.0,0.25006298071552696
0C,684.5,0.2501027833081196
0C,685.0,0.2501425859007122
0C,685.5,0.2501823884933048
0C,686.0,0.25022246423404554
0C,686.5,0.25026253997478626
0C,687.0,0.250302615715527
0C,687.5,0.2503426914562677
0C,688.0,0.2503827671970084
0C,688.5,0.25042284293774913
0C,689.0,0.25046291867848985
0C,689.5,0.2505029944192306
0C,690.0,0.2505430701599713
0C,690.5,0.250583145900712
0C,691.0,0.25062322164145273
0C,691.5,0.25066329738219345
0C,692.0,0.2507033581229342
0C,692.5,0.25074341886367496
0C,693.0,0.2507834796044157
0C,693.5,0.25082354034515647
0C,694.0,0.2508636010858972
0C,694.5,0.250903661826638
0C,695.0,0.25094372256737874
0C,695.5,0.2509837833081195
0C,696.0,0.2510238621970084
0C,696.5,0.2510639410858973
0C,697.0,0.2511040199747862
0C,697.5,0.2511440988636751
0C,698.0,0.251184177752564
0C,698.5,0.2512242566414529
0C,699.0,0.25126433553034183
0C,699.5,0.25130441441923074
0C,700.0,0.25134449330811964
0C,700.5,0.25138457219700855
0C,701.0,0.25142465108589745
0C,701.5,0.25146472997478636
0C,702.0,0.2515046494192308
0C,702.5,0.2515445688636752
0C,703.0,0.25158448830811964
0C,703.5,0.25162440775256406
0C,704.0,0.2516643271970085
0C,704.5,0.2517042466414529
0C,705.0,0.25174416608589734
0C,705.5,0.25178408553034176
0C,706.0,0.2518238812710825
0C,706.5,0.2518636770118233
0C,707.0,0.25190347275256403
0C,707.5,0.2519432684933048
0C,708.0,0.25198306423404554
0C,708.5,0.2520228599747863
0C,709.0,0.25206265571552705
0C,709.5,0.2521024514562678
0C,710.0,0.25214224719700856
0C,710.5,0.2521820429377493
0C,711.0,0.2522218386784901
0C,711.5,0.25226163441923083
0C,712.0,0.252301467567379
0C,712.5,0.25234130071552713
0C,713.0,0.2523811338636753
0C,713.5,0.2524209670118234
0C,714.0,0.2524608001599716
0C,714.5,0.2525006333081197
0C,715.0,0.2525404664562679
0C,715.5,0.252580299604416
0C,716.0,0.252619995530342
0C,716.5,0.25265969145626793
0C,717.0,0.2526993873821939
0C,717.5,0.25273908330811984
0C,718.0,0.2527787792340458
0C,718.5,0.25281847515997175
0C,719.0,0.2528581710858977
0C,719.5,0.25289786701182365
0C,720.0,0.2529375629377496
0C,720.5,0.25297725886367556
0C,721.0,0.2530169547896015
0C,721.5,0.25305665071552746
0C,722.0,0.253096641271083
0C,722.5,0.25313663182663854
0C,723.0,0.25317662238219407
0C,723.5,0.2532166129377496
0C,724.0,0.25325660349330514
0C,724.5,0.2532965940488607
0C,725.0,0.2533365846044162
0C,725.5,0.25337657515997175
0C,726.0,0.2534162210858977
0C,726.5,0.2534558670118236
0C,727.0,0.2534955129377495
0C,727.5,0.25353515886367545
0C,728.0,0.25357480478960137
0C,728.5,0.2536144507155273
0C,729.0,0.2536540966414532
0C,729.5,0.25369374256737914
0C,730.0,0.25373338849330507
0C,730.5,0.253773034419231
0C,731.0,0.2538126803451569
0C,731.5,0.25385232627108284
0C,732.0,0.25389194904886064
0C,732.5,0.25393157182663845
0C,733.0,0.25397119460441625
0C,733.5,0.25401081738219405
0C,734.0,0.25405044015997186
0C,734.5,0.25409006293774966
0C,735.0,0.25412968571552746
0C,735.5,0.25416930849330527
0C,736.0,0.25420893127108307
0C,736.5,0.2542485540488609
0C,737.0,0.2542881768266387
0C,737.5,0.2543277996044165
0C,738.0,0.25436739534515723
0C,738.5,0.254406991085898
0C,739.0,0.25444658682663873
0C,739.5,0.2544861825673795
0C,740.0,0.25452577830812023
0C,740.5,0.254565374048861
0C,741.0,0.25460496978960173
0C,741.5,0.2546445655303425
0C,742.0,0.25468445571552767
0C,742.5,0.25472434590071286
0C,743.0,0.25476423608589804
0C,743.5,0.25480412627108323
0C,744.0,0.2548440164562684
0C,744.5,0.2548839066414536
0C,745.0,0.2549237968266388
0C,745.5,0.254963687011824
0C,746.0,0.25500357719700917
0C,746.5,0.25504346738219436
0C,747.0,0.25508335756737954
0C,747.5,0.25512324775256473
0C,748.0,0.2551631218266388
0C,748.5,0.2552029959007129
0C,749.0,0.25524286997478696
0C,749.5,0.25528274404886103
0C,750.0,0.2553226181229351
0C,750.5,0.2553624921970092
0C,751.0,0.25540236627108326
0C,751.5,0.25544224034515733
0C,752.0,0.2554821144192314
0C,752.5,0.2555219884933055
0C,753.0,0.25556186256737956
0C,753.5,0.25560173664145364
0C,754.0,0.2556412442340462
0C,754.5,0.2556807518266388
0C,755.0,0.2557202594192314
0C,755.5,0.25575976701182396
0C,756.0,0.25579927460441654
0C,756.5,0.2558387821970091
0C,757.0,0.2558782897896017
0C,757.5,0.2559177973821943
0C,758.0,0.25595740941923134
0C,758.5,0.2559970214562684
0C,759.0,0.25603663349330547
0C,759.5,0.25607624553034253
0C,760.0,0.2561158575673796
0C,760.5,0.25615546960441665
0C,761.0,0.2561950816414537
0C,761.5,0.2562346936784908
0C,762.0,0.25627430571552784
0C,762.5,0.2563139177525649
0C,763.0,0.25635352978960196
0C,763.5,0.256393141826639
0C,764.0,0.2564326471970094
0C,764.5,0.2564721525673798
0C,765.0,0.2565116579377502
0C,765.5,0.2565511633081206
0C,766.0,0.256590668678491
0C,766.5,0.2566301740488614
0C,767.0,0.2566696794192318
0C,767.5,0.2567091847896022
0C,768.0,0.2567486901599726
0C,768.5,0.256788195530343
0C,769.0,0.2568277009007134
0C,769.5,0.2568672062710838
0C,770.0,0.2569068766414542
0C,770.5,0.25694654701182457
0C,771.0,0.25698621738219496
0C,771.5,0.25702588775256535
0C,772.0,0.25706555812293574
0C,772.5,0.25710522849330614
0C,773.0,0.25714489886367653
0C,773.5,0.2571845692340469
0C,774.0,0.2572239410858988
0C,774.5,0.2572633129377507
0C,775.0,0.25730268478960255
0C,775.5,0.25734205664145443
0C,776.0,0.2573814284933063
0C,776.5,0.2574208003451582
0C,777.0,0.25746017219701006
0C,777.5,0.25749954404886194
0C,778.0,0.2575389159007138
0C,778.5,0.2575782877525657
0C,779.0,0.25761765960441757
0C,779.5,0.25765703145626945
0C,780.0,0.25769648645626947
0C,780.5,0.2577359414562695
0C,781.0,0.2577753964562695
0C,781.5,0.25781485145626953
0C,782.0,0.25785430645626956
0C,782.5,0.2578937614562696
0C,783.0,0.2579332164562696
0C,783.5,0.2579726714562696
0C,784.0,0.25801212645626964
0C,784.5,0.25805158145626966
0C,785.0,0.2580910364562697
0C,785.5,0.2581304914562697
0C,786.0,0.2581699599747882
0C,786.5,0.2582094284933067
0C,787.0,0.2582488970118252
0C,787.5,0.2582883655303437
0C,788.0,0.25832783404886217
0C,788.5,0.25836730256738066
0C,789.0,0.25840677108589916
0C,789.5,0.25844623960441765
0C,790.0,0.258485862937751
0C,790.5,0.25852548627108435
0C,791.0,0.2585651096044177
0C,791.5,0.25860473293775105
0C,792.0,0.2586443562710844
0C,792.5,0.25868397960441775
0C,793.0,0.2587236029377511
0C,793.5,0.25876322627108445
0C,794.0,0.2588028496044178
0C,794.5,0.25884247293775114
0C,795.0,0.2588820962710845
0C,795.5,0.25892171960441784
0C,796.0,0.2589612525673808
0C,796.5,0.2590007855303437
0C,797.0,0.25904031849330666
0C,797.5,0.2590798514562696
0C,798.0,0.25911938441923255
0C,798.5,0.2591589173821955
0C,799.0,0.2591984503451584
0C,799.5,0.25923798330812137
0C,800.0,0.2592775162710843
0C,800.5,0.25931704923404725
0C,801.0,0.2593565821970102
0C,801.5,0.25939611515997313
0C,802.0,0.25943539867849164
0C,802.5,0.25947468219701014
0C,803.0,0.25951396571552865
0C,803.5,0.25955324923404716
0C,804.0,0.25959253275256566
0C,804.5,0.25963181627108417
0C,805.0,0.2596710997896027
0C,805.5,0.2597103833081212
0C,806.0,0.2597498944192323
0C,806.5,0.2597894055303434
0C,807.0,0.2598289166414545
0C,807.5,0.25986842775256563
0C,808.0,0.25990793886367675
0C,808.5,0.25994744997478786
0C,809.0,0.25998696108589897
0C,809.5,0.2600264721970101
0C,810.0,0.2600659833081212
0C,810.5,0.2601054944192323
0C,811.0,0.2601450055303434
0C,811.5,0.26018451664145453
0C,812.0,0.26022386867849157
0C,812.5,0.2602632207155286
0C,813.0,0.26030257275256563
0C,813.5,0.26034192478960266
0C,814.0,0.2603812768266397
0C,814.5,0.26042062886367673
0C,815.0,0.26045998090071376
0C,815.5,0.2604993329377508
0C,816.0,0.2605386849747878
0C,816.5,0.26057803701182486
0C,817.0,0.2606173890488619
0C,817.5,0.2606567410858989
